"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"1",0.0406674157786358,-0.0458256042384661,-0.0454328174182424,0.0172991792525382,-0.00803801919747747,-0.256830522204742,-0.0776375147827027,-0.0630937276872696,-0.0385512758424387,0,0.0828177187022917,0.00175288407537663,-0.0145713970269226,-0.00612426841635188,0.0766851665063656,0.0735653381832697,0.0638946044441405,-0.031625806839332,0.00428843964137817,-0.204287028648393,-0.0158742011812073,-0.0127159809419622,0,0.0828406276626568,-0.00301713479490493,-0.0562455885703502,-0.00241507886074161,-0.00396645739822608,-0.0655744044327936,-0.00651793315051375,0,0.0334790373577279,-0.00743857518847253,0.0451061778495881,0.0604742894556957,-0.039178190045863,-0.00630564722022791,0,-0.0318032969895627,-0.23587387521223,-0.0532952251076763,0.0347593379607732,0.0163914482763347,-0.0138461253370083,0,0.0997737673439949,0,0,-0.053950947350278,-0.00757206604774369,0.0869479322012685,0.0108217330786247,-0.0258195357249586,0.014226822966893,0,-0.0614464271626725,0.0585137754276923,0.0194976749839042,0.186448625550135,-0.137552991002518,-0.076431871177699,-0.00292149739741798,0.000143187606482114,-0.0307709130960562,-0.00528080091833393,0.0728638962867905,0.0226092528584165,0.0174713101753044,-0.0373751919407258,0,0.0818824990562607,-0.0168111912577931,-0.0235832053761832,0.00690785283558965,0.0943519897271619,0,0.0328034496665506,0.00315375804108275,0.122353481860706,-0.133026682087906,-0.00881218421613056,-0.053304748232325,0.0511295892662777,-0.0336294571552063,-0.0374352460902148,-0.00539495266212682,-0.00518912154565049,-0.031901827521537,-0.066605534317563,0.00931936067155716,-0.0158200491547114,0,-0.0584854889136592,-0.0337357039565522,0.00299060357850599,-0.000623845118709518,0.00949072606297905,-0.0235013894805199,0.0245657409407584,-0.12071198856963
"2",-0.031122494446743,-0.0180499720033467,0.00974611951859077,-0.0448854241210738,0.0485119113383068,-0.0465436446883701,0.217686345024034,-0.0266348067649426,0.00822921845989093,0.0117388320366572,-0.00944585171922775,0.0554633056459375,0.0188874790719095,-0.0416318553460129,0.0239396905900535,-0.0212967231172559,-0.0608377478672295,0.0492518501567326,-0.0160607471067868,0.0105698036497789,0.00581469666218751,-0.0668835572785353,-0.0190467376079242,0,-0.0191047394952153,-0.0192814726120584,0.150922871842403,0.0265563258663522,-0.0354313139962493,0.00709277095746641,0.0227906830473432,0.0331495114755184,0.0166532472178076,0.0293087909063756,0.0335264842240994,-0.0322349493510594,0.0455932702714219,-0.0101420327937625,0.0346958071392992,-0.0572606601995059,-0.0271288257760525,-0.0185555047577623,-0.0465814618337954,-0.0429324991201651,0,-0.0246669167455386,0.201689851369419,0.0598157152333055,-0.0334621692849812,0.0259490518723825,0,0,-0.00557694643086523,0.0345344031969679,0.0610612531612284,0.0201806304336732,-0.0168076361310616,0.0288431104271912,-0.00547959110421568,-0.0161488934472007,-0.00665012758995473,-0.0950132129786357,0.0166949602899516,-0.00225347990371359,0.0127137975776409,0.0554149684153463,0.132893811586375,-0.00416748349024334,-0.0205648691659414,-0.0065164772292612,-0.0449433544299888,-0.0211257985760345,0.00886636824285627,-0.0123822185125954,0.00607497268568223,-0.000827259258603207,-0.0318118722727755,0.00462108701769716,0.0433530471648702,0.0247430424705007,-0.0150436670064749,-0.135237486968652,0.00902526434228101,-0.0272156944553824,-0.00689119597835306,0.0421737036015113,0.161274261371857,0.0962403093112059,0.0530359582580088,0.0148956338883794,0.0452192712306909,-0.0274121631732037,0,0.0520251452469706,0.0312092442505551,0.0560934997013004,-0.0786894523864281,-0.0174340539821497,-0.00627812720420548,-0.0304555927142893
"3",-0.0616892142034191,-0.00246588402212282,0.0606016023595734,-0.0117593144918889,0.0665620255310258,0.0320341196456227,0.0292117234786946,0,0.00147713683677968,-0.0169853842159797,-0.0163761809498814,0.0502763634897706,0.104362903003053,-0.0216555226932328,-0.0347070750304626,-0.0520486720273911,0.00973034149586826,0.0839651365294919,-0.0166576168034734,0.00195108396792125,0.0131696678132951,0.0528289850026745,0.0864956739908245,0.0329103417993204,-0.0448219937534956,0.0419475982689554,-0.0299853376571921,0,0.0534559897981855,-0.0421426630499459,-0.0788463650223235,0.00210713831180446,0.0734328878235934,-0.0176186905102155,0.00584905142938928,-0.00192780035172082,-0.00311225531642296,-0.0189759250566296,0.00576392948995608,0.0168224887328228,0.00519033489317659,-0.0181762559183787,0.138355315497891,-0.0829370039467503,0,-0.0322867356750391,0.0101715735143591,0.040566182476736,0.00724449015476379,0,-0.0119485208515701,-0.000534289315501026,0.0819927710634122,0.0578964123822725,0,-0.076816900258499,0.0323500687007441,-0.0454887861260279,0.0060182995306249,0.0464086213677932,0.0140508488105025,0.0255313756062376,0.0473276213292212,-0.00439933023381741,0,-0.0421024157912169,-0.0485927341484289,-0.0348395118271484,-0.0185490060920574,0,0,-0.0227262960391508,0.11917542111196,-0.0213941467020969,-0.034500531404567,0,-0.00328919261558105,0.023110755913576,0.00318641202438447,0.0289891603126782,0.0396069750001987,-0.026301727589686,0.150876296584613,0.0331567153054442,0.0679373314694429,0,-0.00557155302551003,-0.0015028250639824,-0.0241648025599584,0.040969700225102,-0.0365627252496843,-0.0137759471806153,0.184814360817206,-0.0340692954800888,0.0310776094684095,0.0197497521050809,0.0116970903775677,-0.0900497633290619,0.00542570126514146,0.0196414828983705
"4",0.107347602589933,-0.0680838578953427,-0.0705642641261719,0.269307191978347,-0.138164106863372,-0.0722431696607753,-0.0718169844126868,0.0805355429759621,0.0181067631992921,0.0217869686287829,-0.117139184430428,-0.180101994296815,-0.00881443788237641,0.0371699832747208,-0.134056849593134,0.135523860596415,0,-0.0558140349708158,0.0156907849332531,0.0449860729439591,0.0266069378670664,0.05002427471815,-0.0764096621584864,0.260024641523832,-0.176643485223933,-0.0233693061191772,0.0188948962786508,0.0306396595631601,0.0492685761648886,-0.0193858521849553,-0.0550668956446448,-0.177119974710123,0.0316622347535264,0,-0.182837266343088,0.159741736501726,-0.0744525772471928,0.00104061437910822,0.0183961348245896,-0.0550926878526663,0.0340387012574509,0,-0.127681609844259,0.366297765402714,-0.0903529567985331,-0.0555907753044352,-0.0376728567823368,0.0808714742349957,0.0392384422515876,-0.0358918025759238,-0.108337295568333,-0.179005061668619,-0.00846330128866194,-0.0447944506261978,-0.144939374397536,0.271723388772734,-0.0367719515747783,0,0.016288220921814,0,0,0.0598465373454061,-0.0842666168039562,0.25318175165023,-0.100400728761088,0,0.0357981121747707,0.0554384982652716,0.013663432536923,-0.0388387811835637,-0.094916464346838,-0.11119569918352,0.0541694451091429,-0.0397059566389874,-0.123320367174027,0.156056667837904,-0.085531002492014,0.0074519675661739,0.0145946606691962,0.0791484337759234,-0.035742458479508,-0.00143272651222004,-0.132085433283751,0.301932885392973,-0.0381645464338296,0.0305549364415523,0.00371965062427169,0,0,0.0340848304601131,-0.0419035986420123,-0.306146300373067,0.0189802343986601,0.0717320868540194,-0.14863085212862,0.200371299320723,-0.0604736927555273,0.0424988727679243,0,0.0835479474375804
"5",0.00949979858701896,-0.00225948858087345,-0.00698432963886819,-0.375994750667894,0.569704694859331,0.0421174174295488,0.124239369581733,0.00805373765131885,0.135850878935834,-0.0375465139796693,0.205543716157917,0.0653315543977152,0,0.0995933873414402,0.0562116804963318,0.0405057766861271,-0.061433091583608,-0.00733866942074023,0.0444594654193635,0.0841869771413565,-0.00393960960529072,0.00220504740751829,0.0666550728423137,-0.379070970239583,0.539433080593666,-0.00701211903389817,0.0469044762630044,0,0.183559467050509,-0.0137007485031522,0,0.0843214404195261,0.00332200431971882,0.0642659992811956,-0.00236329458570141,-0.0115255517806501,0,-0.0180710569939206,0.00642223634089393,0,-0.023287888927622,0.0229177771364948,0.079354680014425,-0.421678672152295,0.532210995443357,0,0.0987299140488748,0,0.0762185609050954,0,0.0951085160255456,0.0740138685647079,0.0399771787803299,0.088117137062721,-0.0106825756400386,-0.0333493370569271,-0.0464140083694406,0.0303211478927993,0.0109004328794699,-0.015807724616335,0.011816265479992,0.0551594001239665,0.00640447283254926,-0.295613748344032,0.674797525776241,0,0.131826241495151,-0.0110874489734437,0.137259065820952,-0.00408627253810369,0.15023518923483,0.040552187618289,-0.0110450399020331,0.219088951370212,0.0879385973471005,0.0644869567998714,-0.124519655264543,0,0.0146032869982244,-0.00333693094545084,0.042002447708925,0.0590655203714281,-0.0334935583363651,-0.343520679463844,0.657206018696135,-0.0279834309315274,0.0513118659549425,0.0161555876578993,0.206457257234431,-0.0837473147250462,0.106169523669564,0,-0.01831761573699,0.207092187661051,-0.00925312686416009,0,-0.0448602736821734,0.0364568257217869,0.0040947831490262,0.0316136001527966
"6",-0.0163526439071395,0.0648864077734369,0,0,0,-0.189150660356216,0.00721984735361902,-0.00991268666909027,0.072298449942819,-0.0114663716311845,-0.0692647244051117,0.0208320600074485,0.107787112188878,0.0395802320167405,0,0.125201776359712,-0.0230091659915903,-0.0556122314596315,0.00496135050365736,0.0380651959235491,0,0.145030061091818,-0.00529359408620653,0,-0.0446708071812169,-0.175701403644489,0.00390907094803524,-0.0138539072182238,0.13430843611843,0,-0.0395492288163766,-0.00359229017430932,0.0561682337691596,0,-0.0395377842483305,0.05158426204201,-0.11417376598828,-0.0224125152609094,0,0.082125368252715,0.0737030546702317,0.104654423975586,0.0198704550219058,0.00673694493519158,0,-0.185030931754447,-0.0176790035553022,0.023461102728839,0.059716725781247,-0.0184246993370414,0,0.00218901777222689,0.0849730614926948,-0.00988567015439415,-0.0430579778729004,0.0594525614027153,-0.0430539102389305,-0.0496536435153575,-0.0901804349161004,0.00467777852140425,0.0498876398970766,0.203177296464146,-0.036153613344758,-0.0357518498479544,0,-0.430771044939509,-0.00864699501476848,-0.0449937124592202,0.128523113614328,-0.0278499518694414,0,0.062648292213001,0.0519741416789608,0.0192050815879397,-0.0847375421022744,0.267988551787252,-0.123603000178522,-0.012971922526619,0.0362483755570371,-0.114515764695821,0.00733513015871921,0.0729610116353649,-0.0024314065949251,0.0188870703715958,0.0252950323939513,-0.157802144315715,0.00460227138189385,-0.030977734480189,0.132508602508393,-0.0244722122359568,0.0131782566110018,0,0.0324568274599907,0.0149611850699597,-0.0375567136106407,0.0661936981240161,0,0.0152455310091767,0.005109172583273,0.00906602462821377
"7",-0.0490907755729759,0.0592079822638303,0.0379174827098921,-0.0760221635264449,0.0931985661787365,-0.0182290034314129,0.14558651772788,-0.127455542870565,-0.0382670748604217,-0.0123692164364256,0.118641064226469,0.0347299159368171,-0.0176589518398906,-0.0473101706702638,0.0554883776351848,-0.00793654467276567,0.0154328479050461,0.013731294477763,-0.0166531620239332,0,-0.0143869332903825,-0.0231204785213204,-0.0879839431964864,-0.0517639226803443,0.141894574287589,-0.00647854224883943,0.112294654915992,-0.130312252150605,-0.00703192527109291,0,0.200605119854265,0.00828465985075707,-0.0327128677033404,0.0123776933950357,0.0834623091902535,-0.0220429394949234,0.0247406657904759,-0.014223118722429,0.0119342217893918,-0.0968455558943175,0.148504095585809,0.0192173625373817,0.00791331540086128,-0.173426367860243,0.128522058853259,-0.0132364695263456,0.185016777263229,-0.16439124421964,-0.0203611853399464,0.0830965217858735,0.169811107178804,0.0608895416455859,0.0286629407781829,0.0221267118917527,0,0.0241505166166306,0.0251644271078965,-0.0417733560447733,-0.0160327933619344,-0.0785151788528398,0.00662722901218645,0.019210430305869,-0.0466673930946913,-0.0364623009630791,0.0881115916904592,-0.00863500197890864,0.130351662680499,-0.109969432597836,0.0493752676802092,0.0118866493089016,0.169103989554589,-0.0147664271107044,0.00951985497251459,0.000790625661208116,0.0640922516212108,0.0146730570179383,0,-0.0321468334294422,-0.0323099631172064,-0.00132613454373323,-0.0250143538391239,0.0408006447644106,0.0252096365852169,0,0,-0.0315465191876683,0.141658192661146,-0.109682494387382,-0.00151193120005175,0.059664353099407,0.231395403052783,-0.0228581749321187,0.0148841310592865,0.0347428829087298,0.0937867434211506,0.0184898842502836,0.0258570592247696,0.00794108530321145,0.0032543016114172,0
"8",-0.0106962121775346,-0.0328474444465508,-0.0416648503578518,-0.00807594632424507,0.0289735276863777,-0.186483985857609,0.125202925174842,-0.121021480173139,-0.0425362968023072,0.077817094202411,0,0.0328888351928697,-0.0138762084864677,0.0197134671139264,0.105400322365648,0.0481588739544321,0.199161197739182,-0.0229703112869308,-0.0102122051531912,-0.0700068725855681,-0.0236440107261962,0,-0.0360967564289281,-0.0149659551091029,0,-0.171911864669989,0.184360912489636,-0.0555266493551587,-0.0961142326281702,0.0636094061726227,0,-0.0590539986605209,0.00965646293680529,-0.0250393969495898,0.0355796229755171,0,0.215262948006338,-0.0183898664519503,0,-0.0700618222199273,-0.00203061603563712,-0.0362745894359998,0,0.0188481250399048,0.0275791512389621,-0.132535829568548,0.166039192584143,0,0,0.132446778857264,0.0903025074299248,-0.0365463306544855,0.0107901368095797,0.0354610405920472,0.111745187886944,-0.0813714548560021,0.214399271090648,0.00320443968522064,0,0,0.0313273816497557,0.0329714973380459,0.000305235558878549,0,0,-0.247912836882965,0.0835885716684681,-0.0893189719761889,-0.02378014970975,0.0269114660136671,0,-0.0303243400882337,0,-0.0222944895054301,0.0743922356953238,0.0357815607003064,0.187071846838318,0.0153947827357539,-0.0194916757179311,0.01040276450613,-0.00902476696854176,0,0.0136441905561717,0,0,-0.179599109157712,0.0514959939984689,0,0,-0.00605965104818037,0.00905151938616071,0.0108063551211185,-0.0209582617504188,0,0.0911634731922589,4.72587218973237e-05,0.21577642909207,0.0265854002214975,0.0161406860335611,-0.0615195828241246
"9",-0.0467064914710665,0.00439687298219634,0.0619602927879173,0.014260927213165,-0.00953113157696796,0.00914581614841478,-0.0517854863464774,-0.0715988196243473,-0.0405465214322165,0.0754003734828885,0.00198760151479875,0.0539245762826848,0.00987097684263698,-0.00920608897319995,0.0711882546625179,-0.049622842200047,0.250962746835608,-0.0982384370290385,-0.0323699918163005,-0.0401310805367517,-0.0302007743806347,-0.00789938780845161,0,-0.0164614168342192,-0.0256012587842239,0.0374041241043125,-0.0715261974026817,-0.0163037463993866,-0.0211324637575849,0.0159466640055495,-0.0418905375935153,0,0.0157706642121864,0.0541933376817964,0.0607486686701984,-0.0754121627569696,0.256974995567864,-0.102277864617224,-0.000493026269293684,-0.0466301100110707,0.0339215586268928,-0.0295676508933475,-0.0101169139922273,0.0408234316372395,-0.00397826221093192,-0.00460979789323315,0,-0.0690329216134548,0.00796696544931278,0.00886949881738974,-0.016981840809216,-0.0263886340641043,0.0101057403153824,0.0138711169485894,0.0238637666297592,-0.0574308191620287,0.192479239858011,-0.0392725503664154,0.00205213317774834,-0.0745607376659797,-0.0168516796979042,-0.0385179327742749,0.0148056809876616,0,0.0483194341677296,0.103458325906937,0.00268231287329037,-0.0823091388856373,0,0.0746523348733032,0.0374347808918972,0.0814686763491242,0.0100467863043652,-0.0276843015485884,0.0427108667382544,-0.0470073283628165,0.186089315886336,-0.078417243301584,0.0183324591180116,-0.0531467560212592,0.0301662754528053,0.0117757127916663,-0.0383026085139655,0.0331788847559593,0.105585953986386,0.00817716648331148,-0.0464441507532724,-0.00404605462822499,-0.0796677212944126,0.050233298750568,-0.0211202421563612,0.0317650769700273,0.00950514507745826,0.0334209025651521,0.0417719043229583,-0.0787932062851713,0.270820600726392,-0.128517546966402,-0.0148153233801376,-0.111736787822934
